E_nu/GeV_min,E_nu/GeV_max,Dec_nu_min_deg,Dec_nu_max_deg,A_Eff_cm2
2.8,3,-21.1,-18.66,0
3,3.2,-21.1,-18.66,0
3.2,3.4,-21.1,-18.66,0
3.4,3.6,-21.1,-18.66,0
3.6,3.8,-21.1,-18.66,0
3.8,4,-21.1,-18.66,0
4,4.2,-21.1,-18.66,232.37
4.2,4.4,-21.1,-18.66,881.85
4.4,4.6,-21.1,-18.66,2740.73
4.6,4.8,-21.1,-18.66,14139.05
4.8,5,-21.1,-18.66,33505.44
5,5.2,-21.1,-18.66,78939.06
5.2,5.4,-21.1,-18.66,234745.8
5.4,5.6,-21.1,-18.66,460101.91
5.6,5.8,-21.1,-18.66,829792.19
5.8,6,-21.1,-18.66,1476451.96
6,6.2,-21.1,-18.66,2259899.31
6.2,6.4,-21.1,-18.66,3216465.85
6.4,6.6,-21.1,-18.66,4546319.58
6.6,6.8,-21.1,-18.66,6170308.52
6.8,7,-21.1,-18.66,7794962.4
7,7.2,-21.1,-18.66,10033594.23
7.2,7.4,-21.1,-18.66,12480481.71
7.4,7.6,-21.1,-18.66,15186776.15
7.6,7.8,-21.1,-18.66,18208523.23
7.8,8,-21.1,-18.66,21397195.51
8,8.2,-21.1,-18.66,25752007.22
8.2,8.4,-21.1,-18.66,29881360.5
8.4,8.6,-21.1,-18.66,35384280.73
8.6,8.8,-21.1,-18.66,42071538.12
8.8,9,-21.1,-18.66,49488560.02
9,9.2,-21.1,-18.66,0
9.2,9.4,-21.1,-18.66,0
9.4,9.6,-21.1,-18.66,0
9.6,9.8,-21.1,-18.66,0
9.8,10,-21.1,-18.66,0
2,2.2,-18.66,-16.26,0
2.2,2.4,-18.66,-16.26,0
2.4,2.6,-18.66,-16.26,0
2.6,2.8,-18.66,-16.26,0
2.8,3,-18.66,-16.26,0
3,3.2,-18.66,-16.26,0
3.2,3.4,-18.66,-16.26,0
3.4,3.6,-18.66,-16.26,0
3.6,3.8,-18.66,-16.26,0
3.8,4,-18.66,-16.26,61.22
4,4.2,-18.66,-16.26,280.81
4.2,4.4,-18.66,-16.26,1222.64
4.4,4.6,-18.66,-16.26,4038.72
4.6,4.8,-18.66,-16.26,10623.4
4.8,5,-18.66,-16.26,41462.56
5,5.2,-18.66,-16.26,108682.78
5.2,5.4,-18.66,-16.26,267032.39
5.4,5.6,-18.66,-16.26,484844
5.6,5.8,-18.66,-16.26,925462.2
5.8,6,-18.66,-16.26,1523229.54
6,6.2,-18.66,-16.26,2301829.8
6.2,6.4,-18.66,-16.26,3428683.82
6.4,6.6,-18.66,-16.26,4749304.22
6.6,6.8,-18.66,-16.26,6400284.39
6.8,7,-18.66,-16.26,8743815.04
7,7.2,-18.66,-16.26,10915617.2
7.2,7.4,-18.66,-16.26,14141998.34
7.4,7.6,-18.66,-16.26,16685609.79
7.6,7.8,-18.66,-16.26,20878100.06
7.8,8,-18.66,-16.26,24705363.17
8,8.2,-18.66,-16.26,29089781.16
8.2,8.4,-18.66,-16.26,34847999.22
8.4,8.6,-18.66,-16.26,38570938.57
8.6,8.8,-18.66,-16.26,46860601.03
8.8,9,-18.66,-16.26,54340635.48
9,9.2,-18.66,-16.26,0
9.2,9.4,-18.66,-16.26,0
9.4,9.6,-18.66,-16.26,0
9.6,9.8,-18.66,-16.26,0
9.8,10,-18.66,-16.26,0
2,2.2,-16.26,-13.89,0
2.2,2.4,-16.26,-13.89,0
2.4,2.6,-16.26,-13.89,0
2.6,2.8,-16.26,-13.89,0
2.8,3,-16.26,-13.89,0
3,3.2,-16.26,-13.89,0
3.2,3.4,-16.26,-13.89,0
3.4,3.6,-16.26,-13.89,0
3.6,3.8,-16.26,-13.89,0
3.8,4,-16.26,-13.89,199.18
4,4.2,-16.26,-13.89,647.66
4.2,4.4,-16.26,-13.89,1506.83
4.4,4.6,-16.26,-13.89,3810.42
4.6,4.8,-16.26,-13.89,15939.67
4.8,5,-16.26,-13.89,58583.89
5,5.2,-16.26,-13.89,112118.17
5.2,5.4,-16.26,-13.89,235757.74
5.4,5.6,-16.26,-13.89,525601.75
5.6,5.8,-16.26,-13.89,990121.62
5.8,6,-16.26,-13.89,1667195.35
6,6.2,-16.26,-13.89,2588822.31
6.2,6.4,-16.26,-13.89,3964794.76
6.4,6.6,-16.26,-13.89,5044452.97
6.6,6.8,-16.26,-13.89,7168516.75
6.8,7,-16.26,-13.89,9340249.45
7,7.2,-16.26,-13.89,12210984.47
7.2,7.4,-16.26,-13.89,14880734.12
7.4,7.6,-16.26,-13.89,18796082.66
7.6,7.8,-16.26,-13.89,23258177.1
7.8,8,-16.26,-13.89,27306568.33
8,8.2,-16.26,-13.89,33743523.66
8.2,8.4,-16.26,-13.89,38185028.35
8.4,8.6,-16.26,-13.89,46656317.95
8.6,8.8,-16.26,-13.89,51637037.39
8.8,9,-16.26,-13.89,60406868.7
9,9.2,-16.26,-13.89,0
9.2,9.4,-16.26,-13.89,0
9.4,9.6,-16.26,-13.89,0
9.6,9.8,-16.26,-13.89,0
9.8,10,-16.26,-13.89,0
2,2.2,-13.89,-11.54,0
2.2,2.4,-13.89,-11.54,0
2.4,2.6,-13.89,-11.54,0
2.6,2.8,-13.89,-11.54,0
2.8,3,-13.89,-11.54,0
3,3.2,-13.89,-11.54,0
3.2,3.4,-13.89,-11.54,36.86
3.4,3.6,-13.89,-11.54,46.15
3.6,3.8,-13.89,-11.54,287.9
3.8,4,-13.89,-11.54,423.71
4,4.2,-13.89,-11.54,706.59
4.2,4.4,-13.89,-11.54,2702.14
4.4,4.6,-13.89,-11.54,11695.52
4.6,4.8,-13.89,-11.54,25068.26
4.8,5,-13.89,-11.54,61138.3
5,5.2,-13.89,-11.54,135677.6
5.2,5.4,-13.89,-11.54,301495.29
5.4,5.6,-13.89,-11.54,600854.21
5.6,5.8,-13.89,-11.54,1069615.22
5.8,6,-13.89,-11.54,1819593.87
6,6.2,-13.89,-11.54,2810531.08
6.2,6.4,-13.89,-11.54,4087145.58
6.4,6.6,-13.89,-11.54,6021095.84
6.6,6.8,-13.89,-11.54,7715290.9
6.8,7,-13.89,-11.54,10432185.67
7,7.2,-13.89,-11.54,13622929.63
7.2,7.4,-13.89,-11.54,17973763.76
7.4,7.6,-13.89,-11.54,21053968.37
7.6,7.8,-13.89,-11.54,26356559.99
7.8,8,-13.89,-11.54,31708489.6
8,8.2,-13.89,-11.54,38460131.81
8.2,8.4,-13.89,-11.54,46154652.3
8.4,8.6,-13.89,-11.54,54449336.02
8.6,8.8,-13.89,-11.54,63394452.28
8.8,9,-13.89,-11.54,75136893.79
9,9.2,-13.89,-11.54,0
9.2,9.4,-13.89,-11.54,0
9.4,9.6,-13.89,-11.54,0
9.6,9.8,-13.89,-11.54,0
9.8,10,-13.89,-11.54,0
2,2.2,-11.54,-9.21,0
2.2,2.4,-11.54,-9.21,0
2.4,2.6,-11.54,-9.21,0
2.6,2.8,-11.54,-9.21,0
2.8,3,-11.54,-9.21,0
3,3.2,-11.54,-9.21,33.17
3.2,3.4,-11.54,-9.21,41.42
3.4,3.6,-11.54,-9.21,151.02
3.6,3.8,-11.54,-9.21,431.52
3.8,4,-11.54,-9.21,1551.75
4,4.2,-11.54,-9.21,4132.93
4.2,4.4,-11.54,-9.21,8445.3
4.4,4.6,-11.54,-9.21,18555.3
4.6,4.8,-11.54,-9.21,42403.29
4.8,5,-11.54,-9.21,98598.73
5,5.2,-11.54,-9.21,205486.27
5.2,5.4,-11.54,-9.21,400431.88
5.4,5.6,-11.54,-9.21,678983.56
5.6,5.8,-11.54,-9.21,1294183.31
5.8,6,-11.54,-9.21,1933677.34
6,6.2,-11.54,-9.21,3032391.19
6.2,6.4,-11.54,-9.21,4258970.96
6.4,6.6,-11.54,-9.21,6278611.93
6.6,6.8,-11.54,-9.21,8795656.81
6.8,7,-11.54,-9.21,11788596.24
7,7.2,-11.54,-9.21,15002752.87
7.2,7.4,-11.54,-9.21,18928929.2
7.4,7.6,-11.54,-9.21,23491770.46
7.6,7.8,-11.54,-9.21,29779133.17
7.8,8,-11.54,-9.21,38041556.83
8,8.2,-11.54,-9.21,47193536.69
8.2,8.4,-11.54,-9.21,55284254.88
8.4,8.6,-11.54,-9.21,64188806.22
8.6,8.8,-11.54,-9.21,79692217.31
8.8,9,-11.54,-9.21,92978458.22
9,9.2,-11.54,-9.21,0
9.2,9.4,-11.54,-9.21,0
9.4,9.6,-11.54,-9.21,0
9.6,9.8,-11.54,-9.21,0
9.8,10,-11.54,-9.21,0
2,2.2,-9.21,-6.89,0
2.2,2.4,-9.21,-6.89,0
2.4,2.6,-9.21,-6.89,2.25
2.6,2.8,-9.21,-6.89,12.31
2.8,3,-9.21,-6.89,41.03
3,3.2,-9.21,-6.89,144.79
3.2,3.4,-9.21,-6.89,505.68
3.4,3.6,-9.21,-6.89,802.13
3.6,3.8,-9.21,-6.89,2888.33
3.8,4,-9.21,-6.89,6634.28
4,4.2,-9.21,-6.89,11898.55
4.2,4.4,-9.21,-6.89,23759.32
4.4,4.6,-9.21,-6.89,56155.44
4.6,4.8,-9.21,-6.89,88290.1
4.8,5,-9.21,-6.89,165770.5
5,5.2,-9.21,-6.89,364915.56
5.2,5.4,-9.21,-6.89,598710.61
5.4,5.6,-9.21,-6.89,968368.01
5.6,5.8,-9.21,-6.89,1683045.89
5.8,6,-9.21,-6.89,2545230.26
6,6.2,-9.21,-6.89,3808696.18
6.2,6.4,-9.21,-6.89,5154742.79
6.4,6.6,-9.21,-6.89,7316737.99
6.6,6.8,-9.21,-6.89,10049715.7
6.8,7,-9.21,-6.89,13653753.64
7,7.2,-9.21,-6.89,17044248.54
7.2,7.4,-9.21,-6.89,23071056.07
7.4,7.6,-9.21,-6.89,29023165.06
7.6,7.8,-9.21,-6.89,36704746.17
7.8,8,-9.21,-6.89,46311414.75
8,8.2,-9.21,-6.89,57288689.94
8.2,8.4,-9.21,-6.89,68551298.35
8.4,8.6,-9.21,-6.89,86516276.39
8.6,8.8,-9.21,-6.89,97950027.92
8.8,9,-9.21,-6.89,116264756.1
9,9.2,-9.21,-6.89,0
9.2,9.4,-9.21,-6.89,0
9.4,9.6,-9.21,-6.89,0
9.6,9.8,-9.21,-6.89,0
9.8,10,-9.21,-6.89,0
2,2.2,-6.89,-4.59,0.39
2.2,2.4,-6.89,-4.59,5.93
2.4,2.6,-6.89,-4.59,31.87
2.6,2.8,-6.89,-4.59,88.24
2.8,3,-6.89,-4.59,363.53
3,3.2,-6.89,-4.59,894.04
3.2,3.4,-6.89,-4.59,2346
3.4,3.6,-6.89,-4.59,3966.37
3.6,3.8,-6.89,-4.59,10460.77
3.8,4,-6.89,-4.59,20432.71
4,4.2,-6.89,-4.59,51996.45
4.2,4.4,-6.89,-4.59,80457
4.4,4.6,-6.89,-4.59,152007.07
4.6,4.8,-6.89,-4.59,250809.2
4.8,5,-6.89,-4.59,438161.42
5,5.2,-6.89,-4.59,709215.08
5.2,5.4,-6.89,-4.59,1077766.2
5.4,5.6,-6.89,-4.59,1705904.31
5.6,5.8,-6.89,-4.59,2767092.58
5.8,6,-6.89,-4.59,3694161.45
6,6.2,-6.89,-4.59,5146944.77
6.2,6.4,-6.89,-4.59,7552024.32
6.4,6.6,-6.89,-4.59,9557732.66
6.6,6.8,-6.89,-4.59,12902407.28
6.8,7,-6.89,-4.59,17452471.52
7,7.2,-6.89,-4.59,22237454.43
7.2,7.4,-6.89,-4.59,29072158.65
7.4,7.6,-6.89,-4.59,37125773.62
7.6,7.8,-6.89,-4.59,46950854.6
7.8,8,-6.89,-4.59,57215142.25
8,8.2,-6.89,-4.59,71553771.54
8.2,8.4,-6.89,-4.59,88700084.47
8.4,8.6,-6.89,-4.59,111394545.4
8.6,8.8,-6.89,-4.59,130727106.6
8.8,9,-6.89,-4.59,154844102.2
9,9.2,-6.89,-4.59,0
9.2,9.4,-6.89,-4.59,0
9.4,9.6,-6.89,-4.59,0
9.6,9.8,-6.89,-4.59,0
9.8,10,-6.89,-4.59,0
2,2.2,-4.59,-2.29,4.94
2.2,2.4,-4.59,-2.29,26.18
2.4,2.6,-4.59,-2.29,56.14
2.6,2.8,-4.59,-2.29,241.9
2.8,3,-4.59,-2.29,777.9
3,3.2,-4.59,-2.29,2109.14
3.2,3.4,-4.59,-2.29,5452.22
3.4,3.6,-4.59,-2.29,11701.14
3.6,3.8,-4.59,-2.29,25394.5
3.8,4,-4.59,-2.29,54946.52
4,4.2,-4.59,-2.29,102593.76
4.2,4.4,-4.59,-2.29,210937.59
4.4,4.6,-4.59,-2.29,347168.41
4.6,4.8,-4.59,-2.29,552131.69
4.8,5,-4.59,-2.29,786229.22
5,5.2,-4.59,-2.29,1321410.1
5.2,5.4,-4.59,-2.29,1981295.15
5.4,5.6,-4.59,-2.29,2925589.89
5.6,5.8,-4.59,-2.29,4074879.08
5.8,6,-4.59,-2.29,5634648.63
6,6.2,-4.59,-2.29,7485465.51
6.2,6.4,-4.59,-2.29,10163825.97
6.4,6.6,-4.59,-2.29,13398294.7
6.6,6.8,-4.59,-2.29,17703984.93
6.8,7,-4.59,-2.29,23094895.79
7,7.2,-4.59,-2.29,30228745.81
7.2,7.4,-4.59,-2.29,38602268.57
7.4,7.6,-4.59,-2.29,48680803.69
7.6,7.8,-4.59,-2.29,61556773.5
7.8,8,-4.59,-2.29,75286289.06
8,8.2,-4.59,-2.29,91328516.45
8.2,8.4,-4.59,-2.29,113743380.6
8.4,8.6,-4.59,-2.29,138095213.5
8.6,8.8,-4.59,-2.29,177396735.5
8.8,9,-4.59,-2.29,212120078.3
9,9.2,-4.59,-2.29,0
9.2,9.4,-4.59,-2.29,0
9.4,9.6,-4.59,-2.29,0
9.6,9.8,-4.59,-2.29,0
9.8,10,-4.59,-2.29,0
2,2.2,-2.29,0,4.91
2.2,2.4,-2.29,0,28.2
2.4,2.6,-2.29,0,120.07
2.6,2.8,-2.29,0,426.99
2.8,3,-2.29,0,1241.64
3,3.2,-2.29,0,2502.48
3.2,3.4,-2.29,0,7438.98
3.4,3.6,-2.29,0,15518.33
3.6,3.8,-2.29,0,31515.43
3.8,4,-2.29,0,64253.53
4,4.2,-2.29,0,114994.85
4.2,4.4,-2.29,0,233935.81
4.4,4.6,-2.29,0,373492.45
4.6,4.8,-2.29,0,617154.86
4.8,5,-2.29,0,946214.51
5,5.2,-2.29,0,1450640.01
5.2,5.4,-2.29,0,2281513.45
5.4,5.6,-2.29,0,2762562.05
5.6,5.8,-2.29,0,4243563.46
5.8,6,-2.29,0,5729473.84
6,6.2,-2.29,0,7887263.14
6.2,6.4,-2.29,0,10985730.55
6.4,6.6,-2.29,0,13535295.12
6.6,6.8,-2.29,0,18658903.7
6.8,7,-2.29,0,23392674.16
7,7.2,-2.29,0,29104339.32
7.2,7.4,-2.29,0,41333454.42
7.4,7.6,-2.29,0,49614699.15
7.6,7.8,-2.29,0,62629813.27
7.8,8,-2.29,0,78589965
8,8.2,-2.29,0,100998983.4
8.2,8.4,-2.29,0,122434916
8.4,8.6,-2.29,0,156645175.5
8.6,8.8,-2.29,0,181594631.1
8.8,9,-2.29,0,228025633.7
9,9.2,-2.29,0,0
9.2,9.4,-2.29,0,0
9.4,9.6,-2.29,0,0
9.6,9.8,-2.29,0,0
9.8,10,-2.29,0,0
2,2.2,0,2.29,6.35
2.2,2.4,0,2.29,32.6
2.4,2.6,0,2.29,150.48
2.6,2.8,0,2.29,399.86
2.8,3,0,2.29,1044.05
3,3.2,0,2.29,2791.06
3.2,3.4,0,2.29,6231.03
3.4,3.6,0,2.29,13777.07
3.6,3.8,0,2.29,31009.41
3.8,4,0,2.29,65919.9
4,4.2,0,2.29,123237.77
4.2,4.4,0,2.29,227038.65
4.4,4.6,0,2.29,367580.2
4.6,4.8,0,2.29,599654.29
4.8,5,0,2.29,1013124.42
5,5.2,0,2.29,1506267.09
5.2,5.4,0,2.29,2144743.35
5.4,5.6,0,2.29,3051313.8
5.6,5.8,0,2.29,4190028.12
5.8,6,0,2.29,5802264.57
6,6.2,0,2.29,7842110.4
6.2,6.4,0,2.29,10384097.41
6.4,6.6,0,2.29,13601898.62
6.6,6.8,0,2.29,17667044.55
6.8,7,0,2.29,21225147.11
7,7.2,0,2.29,30835235.95
7.2,7.4,0,2.29,33973967.54
7.4,7.6,0,2.29,44085520.03
7.6,7.8,0,2.29,50715766.39
7.8,8,0,2.29,69978063.48
8,8.2,0,2.29,81851875.98
8.2,8.4,0,2.29,89025503.94
8.4,8.6,0,2.29,107450902.7
8.6,8.8,0,2.29,139193092.1
8.8,9,0,2.29,156789547.9
9,9.2,0,2.29,0
9.2,9.4,0,2.29,0
9.4,9.6,0,2.29,0
9.6,9.8,0,2.29,0
9.8,10,0,2.29,0
2,2.2,2.29,4.59,9.52
2.2,2.4,2.29,4.59,32.97
2.4,2.6,2.29,4.59,134.67
2.6,2.8,2.29,4.59,467.59
2.8,3,2.29,4.59,1217.27
3,3.2,2.29,4.59,2861.47
3.2,3.4,2.29,4.59,7202.5
3.4,3.6,2.29,4.59,15306.55
3.6,3.8,2.29,4.59,37531.69
3.8,4,2.29,4.59,66654.79
4,4.2,2.29,4.59,126874.25
4.2,4.4,2.29,4.59,230890.86
4.4,4.6,2.29,4.59,377202.29
4.6,4.8,2.29,4.59,606310.01
4.8,5,2.29,4.59,894124.56
5,5.2,2.29,4.59,1553890.02
5.2,5.4,2.29,4.59,2077320.8
5.4,5.6,2.29,4.59,2890313.06
5.6,5.8,2.29,4.59,4071602.5
5.8,6,2.29,4.59,5437510.49
6,6.2,2.29,4.59,6965674.15
6.2,6.4,2.29,4.59,9127334.28
6.4,6.6,2.29,4.59,11751757.02
6.6,6.8,2.29,4.59,14932031
6.8,7,2.29,4.59,17378450.21
7,7.2,2.29,4.59,21977893.68
7.2,7.4,2.29,4.59,26185546.79
7.4,7.6,2.29,4.59,31769841.3
7.6,7.8,2.29,4.59,34673982.95
7.8,8,2.29,4.59,41392384.42
8,8.2,2.29,4.59,45020038.59
8.2,8.4,2.29,4.59,52309834.63
8.4,8.6,2.29,4.59,52429003.33
8.6,8.8,2.29,4.59,56460235.66
8.8,9,2.29,4.59,53927787.27
9,9.2,2.29,4.59,0
9.2,9.4,2.29,4.59,0
9.4,9.6,2.29,4.59,0
9.6,9.8,2.29,4.59,0
9.8,10,2.29,4.59,0
2,2.2,4.59,6.89,6.43
2.2,2.4,4.59,6.89,46.21
2.4,2.6,4.59,6.89,160.65
2.6,2.8,4.59,6.89,482.22
2.8,3,4.59,6.89,1251.51
3,3.2,4.59,6.89,2884.19
3.2,3.4,4.59,6.89,8580.59
3.4,3.6,4.59,6.89,17743.31
3.6,3.8,4.59,6.89,36053.62
3.8,4,4.59,6.89,66363.64
4,4.2,4.59,6.89,130502.84
4.2,4.4,4.59,6.89,247149.55
4.4,4.6,4.59,6.89,370164.08
4.6,4.8,4.59,6.89,630562.56
4.8,5,4.59,6.89,943219.74
5,5.2,4.59,6.89,1401201.81
5.2,5.4,4.59,6.89,1917215.87
5.4,5.6,4.59,6.89,2702117.41
5.6,5.8,4.59,6.89,3892122.35
5.8,6,4.59,6.89,4829339.4
6,6.2,4.59,6.89,6093456.95
6.2,6.4,4.59,6.89,7440524.63
6.4,6.6,4.59,6.89,9389354.17
6.6,6.8,4.59,6.89,12001777.09
6.8,7,4.59,6.89,13783804.1
7,7.2,4.59,6.89,17730998.5
7.2,7.4,4.59,6.89,18987393.21
7.4,7.6,4.59,6.89,21230199.79
7.6,7.8,4.59,6.89,24255829.31
7.8,8,4.59,6.89,24836891.46
8,8.2,4.59,6.89,25188834.12
8.2,8.4,4.59,6.89,21217583.56
8.4,8.6,4.59,6.89,19860352.59
8.6,8.8,4.59,6.89,19254161.82
8.8,9,4.59,6.89,17612524.57
9,9.2,4.59,6.89,0
9.2,9.4,4.59,6.89,0
9.4,9.6,4.59,6.89,0
9.6,9.8,4.59,6.89,0
9.8,10,4.59,6.89,0
2,2.2,6.89,9.21,7.71
2.2,2.4,6.89,9.21,47.22
2.4,2.6,6.89,9.21,143.02
2.6,2.8,6.89,9.21,503.26
2.8,3,6.89,9.21,1363.74
3,3.2,6.89,9.21,3776.02
3.2,3.4,6.89,9.21,7570.83
3.4,3.6,6.89,9.21,17839.24
3.6,3.8,6.89,9.21,34758.72
3.8,4,6.89,9.21,72805.97
4,4.2,6.89,9.21,130276.83
4.2,4.4,6.89,9.21,227503.84
4.4,4.6,6.89,9.21,367636.98
4.6,4.8,6.89,9.21,580588.85
4.8,5,6.89,9.21,912324.17
5,5.2,6.89,9.21,1313817.82
5.2,5.4,6.89,9.21,1825205.48
5.4,5.6,6.89,9.21,2414618.63
5.6,5.8,6.89,9.21,3468813.42
5.8,6,6.89,9.21,4137992.07
6,6.2,6.89,9.21,5479862.75
6.2,6.4,6.89,9.21,7138622.53
6.4,6.6,6.89,9.21,8199161.26
6.6,6.8,6.89,9.21,9710600.32
6.8,7,6.89,9.21,11538582.33
7,7.2,6.89,9.21,12526076.68
7.2,7.4,6.89,9.21,13821162
7.4,7.6,6.89,9.21,13585296.47
7.6,7.8,6.89,9.21,15172735.21
7.8,8,6.89,9.21,12907423.14
8,8.2,6.89,9.21,12055432.42
8.2,8.4,6.89,9.21,9362700.57
8.4,8.6,6.89,9.21,9741759.22
8.6,8.8,6.89,9.21,4347845.66
8.8,9,6.89,9.21,3871503.52
9,9.2,6.89,9.21,0
9.2,9.4,6.89,9.21,0
9.4,9.6,6.89,9.21,0
9.6,9.8,6.89,9.21,0
9.8,10,6.89,9.21,0
2,2.2,9.21,11.54,8.37
2.2,2.4,9.21,11.54,46.76
2.4,2.6,9.21,11.54,185.71
2.6,2.8,9.21,11.54,536.59
2.8,3,9.21,11.54,1386.33
3,3.2,9.21,11.54,3787.89
3.2,3.4,9.21,11.54,7768.7
3.4,3.6,9.21,11.54,17848.31
3.6,3.8,9.21,11.54,36713.67
3.8,4,9.21,11.54,74173.3
4,4.2,9.21,11.54,132969.27
4.2,4.4,9.21,11.54,219606.32
4.4,4.6,9.21,11.54,365142.49
4.6,4.8,9.21,11.54,578333.52
4.8,5,9.21,11.54,884772.64
5,5.2,9.21,11.54,1231100.61
5.2,5.4,9.21,11.54,1680482.3
5.4,5.6,9.21,11.54,2164287.9
5.6,5.8,9.21,11.54,3150359.39
5.8,6,9.21,11.54,3957988.84
6,6.2,9.21,11.54,4923880.92
6.2,6.4,9.21,11.54,5824602.26
6.4,6.6,9.21,11.54,7615867.53
6.6,6.8,9.21,11.54,8475273.19
6.8,7,9.21,11.54,9004757.66
7,7.2,9.21,11.54,9866498.26
7.2,7.4,9.21,11.54,10475173.2
7.4,7.6,9.21,11.54,9229633.81
7.6,7.8,9.21,11.54,8757094.63
7.8,8,9.21,11.54,9321197.73
8,8.2,9.21,11.54,8141678.97
8.2,8.4,9.21,11.54,5042108.94
8.4,8.6,9.21,11.54,4736883.7
8.6,8.8,9.21,11.54,2785788.16
8.8,9,9.21,11.54,1545056.92
9,9.2,9.21,11.54,0
9.2,9.4,9.21,11.54,0
9.4,9.6,9.21,11.54,0
9.6,9.8,9.21,11.54,0
9.8,10,9.21,11.54,0
2,2.2,11.54,13.89,9.12
2.2,2.4,11.54,13.89,56.57
2.4,2.6,11.54,13.89,215.22
2.6,2.8,11.54,13.89,547.06
2.8,3,11.54,13.89,1604.96
3,3.2,11.54,13.89,3978.58
3.2,3.4,11.54,13.89,8372.12
3.4,3.6,11.54,13.89,19345.96
3.6,3.8,11.54,13.89,36582.08
3.8,4,11.54,13.89,70422.36
4,4.2,11.54,13.89,120418.84
4.2,4.4,11.54,13.89,217316.24
4.4,4.6,11.54,13.89,346542.26
4.6,4.8,11.54,13.89,571768.71
4.8,5,11.54,13.89,875344.52
5,5.2,11.54,13.89,1195503.58
5.2,5.4,11.54,13.89,1638880.04
5.4,5.6,11.54,13.89,2245159.2
5.6,5.8,11.54,13.89,2953212.76
5.8,6,11.54,13.89,3925703.09
6,6.2,11.54,13.89,4288585.85
6.2,6.4,11.54,13.89,5447428.13
6.4,6.6,11.54,13.89,6087257.98
6.6,6.8,11.54,13.89,7348355.26
6.8,7,11.54,13.89,7297082.55
7,7.2,11.54,13.89,8456132.48
7.2,7.4,11.54,13.89,7850423.63
7.4,7.6,11.54,13.89,6669993.34
7.6,7.8,11.54,13.89,6922055.59
7.8,8,11.54,13.89,4772802.58
8,8.2,11.54,13.89,3361691.67
8.2,8.4,11.54,13.89,4007808.73
8.4,8.6,11.54,13.89,2157199.52
8.6,8.8,11.54,13.89,1429130.27
8.8,9,11.54,13.89,437660.82
9,9.2,11.54,13.89,0
9.2,9.4,11.54,13.89,0
9.4,9.6,11.54,13.89,0
9.6,9.8,11.54,13.89,0
9.8,10,11.54,13.89,0
2,2.2,13.89,16.26,5.87
2.2,2.4,13.89,16.26,57.55
2.4,2.6,13.89,16.26,200.58
2.6,2.8,13.89,16.26,632.8
2.8,3,13.89,16.26,1461.32
3,3.2,13.89,16.26,4102.39
3.2,3.4,13.89,16.26,9175.65
3.4,3.6,13.89,16.26,18853.87
3.6,3.8,13.89,16.26,37180.66
3.8,4,13.89,16.26,73359.47
4,4.2,13.89,16.26,129062.2
4.2,4.4,13.89,16.26,229725.82
4.4,4.6,13.89,16.26,381362.07
4.6,4.8,13.89,16.26,574454.12
4.8,5,13.89,16.26,795143.44
5,5.2,13.89,16.26,1130498.26
5.2,5.4,13.89,16.26,1586108.51
5.4,5.6,13.89,16.26,2064937.58
5.6,5.8,13.89,16.26,2765913.93
5.8,6,13.89,16.26,3630966.32
6,6.2,13.89,16.26,4346632.93
6.2,6.4,13.89,16.26,4990537.42
6.4,6.6,13.89,16.26,5766398.05
6.6,6.8,13.89,16.26,6167358.57
6.8,7,13.89,16.26,6567301.68
7,7.2,13.89,16.26,5973008.81
7.2,7.4,13.89,16.26,5741608.94
7.4,7.6,13.89,16.26,4858065.92
7.6,7.8,13.89,16.26,4755544.97
7.8,8,13.89,16.26,4380914.76
8,8.2,13.89,16.26,1822420.66
8.2,8.4,13.89,16.26,1250396.73
8.4,8.6,13.89,16.26,637417.25
8.6,8.8,13.89,16.26,586377.87
8.8,9,13.89,16.26,0
9,9.2,13.89,16.26,0
9.2,9.4,13.89,16.26,0
9.4,9.6,13.89,16.26,0
9.6,9.8,13.89,16.26,0
9.8,10,13.89,16.26,0
2,2.2,16.26,18.66,13.59
2.2,2.4,16.26,18.66,57.47
2.4,2.6,16.26,18.66,192.45
2.6,2.8,16.26,18.66,695.24
2.8,3,16.26,18.66,1585.47
3,3.2,16.26,18.66,4634.65
3.2,3.4,16.26,18.66,8990.45
3.4,3.6,16.26,18.66,20740.5
3.6,3.8,16.26,18.66,40034.1
3.8,4,16.26,18.66,70049.1
4,4.2,16.26,18.66,125942.39
4.2,4.4,16.26,18.66,218332.85
4.4,4.6,16.26,18.66,372861.48
4.6,4.8,16.26,18.66,581423.02
4.8,5,16.26,18.66,820277.23
5,5.2,16.26,18.66,1155188.2
5.2,5.4,16.26,18.66,1578707.75
5.4,5.6,16.26,18.66,2052172.49
5.6,5.8,16.26,18.66,2791533.38
5.8,6,16.26,18.66,3301190.45
6,6.2,16.26,18.66,3661098.24
6.2,6.4,16.26,18.66,4772899.72
6.4,6.6,16.26,18.66,4795456.5
6.6,6.8,16.26,18.66,4898890.39
6.8,7,16.26,18.66,4613665.02
7,7.2,16.26,18.66,4116815.26
7.2,7.4,16.26,18.66,3809611.45
7.4,7.6,16.26,18.66,3348787.56
7.6,7.8,16.26,18.66,3137073.84
7.8,8,16.26,18.66,1911734.46
8,8.2,16.26,18.66,1415173.6
8.2,8.4,16.26,18.66,861818.58
8.4,8.6,16.26,18.66,776917.87
8.6,8.8,16.26,18.66,334397.13
8.8,9,16.26,18.66,123578.49
