E_nu/GeV_min,E_nu/GeV_max,Dec_nu_min_deg,Dec_nu_max_deg,A_Eff_cm2
5.6,5.8,-21.1,-18.66,461750.72
5.8,6,-21.1,-18.66,929104.05
6,6.2,-21.1,-18.66,1499272.8
6.2,6.4,-21.1,-18.66,2161897.76
6.4,6.6,-21.1,-18.66,3086323.88
6.6,6.8,-21.1,-18.66,4037475.73
6.8,7,-21.1,-18.66,5353108.72
7,7.2,-21.1,-18.66,6743340.47
7.2,7.4,-21.1,-18.66,8410573.76
7.4,7.6,-21.1,-18.66,10316764.86
7.6,7.8,-21.1,-18.66,12776100.18
7.8,8,-21.1,-18.66,15441717.32
8,8.2,-21.1,-18.66,18006459.05
8.2,8.4,-21.1,-18.66,22158712.71
8.4,8.6,-21.1,-18.66,26461667.97
8.6,8.8,-21.1,-18.66,30777904.63
8.8,9,-21.1,-18.66,36459851.07
9,9.2,-21.1,-18.66,0
9.2,9.4,-21.1,-18.66,0
9.4,9.6,-21.1,-18.66,0
9.6,9.8,-21.1,-18.66,0
9.8,10,-21.1,-18.66,0
2,2.2,-18.66,-16.26,0
2.2,2.4,-18.66,-16.26,0
2.4,2.6,-18.66,-16.26,0
2.6,2.8,-18.66,-16.26,0
2.8,3,-18.66,-16.26,0
3,3.2,-18.66,-16.26,0
3.2,3.4,-18.66,-16.26,0
3.4,3.6,-18.66,-16.26,0
3.6,3.8,-18.66,-16.26,0
3.8,4,-18.66,-16.26,0
4,4.2,-18.66,-16.26,199.81
4.2,4.4,-18.66,-16.26,337.61
4.4,4.6,-18.66,-16.26,2388.12
4.6,4.8,-18.66,-16.26,5114.93
4.8,5,-18.66,-16.26,16353.7
5,5.2,-18.66,-16.26,48880.04
5.2,5.4,-18.66,-16.26,124075.12
5.4,5.6,-18.66,-16.26,293616.63
5.6,5.8,-18.66,-16.26,574780.3
5.8,6,-18.66,-16.26,1072149.87
6,6.2,-18.66,-16.26,1698463.59
6.2,6.4,-18.66,-16.26,2507785.72
6.4,6.6,-18.66,-16.26,3457069.59
6.6,6.8,-18.66,-16.26,4624729.81
6.8,7,-18.66,-16.26,5957276.84
7,7.2,-18.66,-16.26,7690941.11
7.2,7.4,-18.66,-16.26,9444141.47
7.4,7.6,-18.66,-16.26,11971566.54
7.6,7.8,-18.66,-16.26,14345998.73
7.8,8,-18.66,-16.26,17404015.07
8,8.2,-18.66,-16.26,21668564.87
8.2,8.4,-18.66,-16.26,25467376.8
8.4,8.6,-18.66,-16.26,29878956.1
8.6,8.8,-18.66,-16.26,34873738.88
8.8,9,-18.66,-16.26,41385474.78
9,9.2,-18.66,-16.26,0
9.2,9.4,-18.66,-16.26,0
9.4,9.6,-18.66,-16.26,0
9.6,9.8,-18.66,-16.26,0
9.8,10,-18.66,-16.26,0
2,2.2,-16.26,-13.89,0
2.2,2.4,-16.26,-13.89,0
2.4,2.6,-16.26,-13.89,0
2.6,2.8,-16.26,-13.89,0
2.8,3,-16.26,-13.89,0
3,3.2,-16.26,-13.89,0
3.2,3.4,-16.26,-13.89,0
3.4,3.6,-16.26,-13.89,0
3.6,3.8,-16.26,-13.89,0
3.8,4,-16.26,-13.89,22.58
4,4.2,-16.26,-13.89,178.62
4.2,4.4,-16.26,-13.89,1166.43
4.4,4.6,-16.26,-13.89,3022.67
4.6,4.8,-16.26,-13.89,11163.58
4.8,5,-16.26,-13.89,28605.18
5,5.2,-16.26,-13.89,82640.15
5.2,5.4,-16.26,-13.89,175500.28
5.4,5.6,-16.26,-13.89,361970.12
5.6,5.8,-16.26,-13.89,724846.36
5.8,6,-16.26,-13.89,1275389.74
6,6.2,-16.26,-13.89,1950068.41
6.2,6.4,-16.26,-13.89,2940844.63
6.4,6.6,-16.26,-13.89,3966025.23
6.6,6.8,-16.26,-13.89,5349132.97
6.8,7,-16.26,-13.89,6605915.19
7,7.2,-16.26,-13.89,8586007.06
7.2,7.4,-16.26,-13.89,11293410.42
7.4,7.6,-16.26,-13.89,13501333.06
7.6,7.8,-16.26,-13.89,16807715.23
7.8,8,-16.26,-13.89,20640981.24
8,8.2,-16.26,-13.89,24319687.17
8.2,8.4,-16.26,-13.89,28457906.77
8.4,8.6,-16.26,-13.89,34614766.02
8.6,8.8,-16.26,-13.89,40645248.47
8.8,9,-16.26,-13.89,47769113.48
9,9.2,-16.26,-13.89,0
9.2,9.4,-16.26,-13.89,0
9.4,9.6,-16.26,-13.89,0
9.6,9.8,-16.26,-13.89,0
9.8,10,-16.26,-13.89,0
2,2.2,-13.89,-11.54,0
2.2,2.4,-13.89,-11.54,0
2.4,2.6,-13.89,-11.54,0
2.6,2.8,-13.89,-11.54,0
2.8,3,-13.89,-11.54,0
3,3.2,-13.89,-11.54,0
3.2,3.4,-13.89,-11.54,0
3.4,3.6,-13.89,-11.54,0
3.6,3.8,-13.89,-11.54,17.95
3.8,4,-13.89,-11.54,76.99
4,4.2,-13.89,-11.54,365.11
4.2,4.4,-13.89,-11.54,2478.05
4.4,4.6,-13.89,-11.54,5912.33
4.6,4.8,-13.89,-11.54,18668.69
4.8,5,-13.89,-11.54,51099.06
5,5.2,-13.89,-11.54,121466.9
5.2,5.4,-13.89,-11.54,263988.54
5.4,5.6,-13.89,-11.54,501403.59
5.6,5.8,-13.89,-11.54,925743.29
5.8,6,-13.89,-11.54,1541233.62
6,6.2,-13.89,-11.54,2372139.02
6.2,6.4,-13.89,-11.54,3356799.09
6.4,6.6,-13.89,-11.54,4492259.95
6.6,6.8,-13.89,-11.54,6134142.06
6.8,7,-13.89,-11.54,7612307.29
7,7.2,-13.89,-11.54,9800334.71
7.2,7.4,-13.89,-11.54,12482083.87
7.4,7.6,-13.89,-11.54,15561664.71
7.6,7.8,-13.89,-11.54,19720688.23
7.8,8,-13.89,-11.54,23462867.3
8,8.2,-13.89,-11.54,28791309.3
8.2,8.4,-13.89,-11.54,34782157.27
8.4,8.6,-13.89,-11.54,41080468.62
8.6,8.8,-13.89,-11.54,48773861.23
8.8,9,-13.89,-11.54,57338634.11
9,9.2,-13.89,-11.54,0
9.2,9.4,-13.89,-11.54,0
9.4,9.6,-13.89,-11.54,0
9.6,9.8,-13.89,-11.54,0
9.8,10,-13.89,-11.54,0
2,2.2,-11.54,-9.21,0
2.2,2.4,-11.54,-9.21,0
2.4,2.6,-11.54,-9.21,0
2.6,2.8,-11.54,-9.21,0
2.8,3,-11.54,-9.21,0
3,3.2,-11.54,-9.21,0
3.2,3.4,-11.54,-9.21,0
3.4,3.6,-11.54,-9.21,42.1
3.6,3.8,-11.54,-9.21,214.81
3.8,4,-11.54,-9.21,402.84
4,4.2,-11.54,-9.21,1188.73
4.2,4.4,-11.54,-9.21,4026.47
4.4,4.6,-11.54,-9.21,12137.59
4.6,4.8,-11.54,-9.21,36193.48
4.8,5,-11.54,-9.21,87118.54
5,5.2,-11.54,-9.21,203220.34
5.2,5.4,-11.54,-9.21,421445.93
5.4,5.6,-11.54,-9.21,723186.58
5.6,5.8,-11.54,-9.21,1227256.85
5.8,6,-11.54,-9.21,1896257.86
6,6.2,-11.54,-9.21,2718950.87
6.2,6.4,-11.54,-9.21,3993702.86
6.4,6.6,-11.54,-9.21,5360452.43
6.6,6.8,-11.54,-9.21,7132561.96
6.8,7,-11.54,-9.21,9286466.81
7,7.2,-11.54,-9.21,11859614.53
7.2,7.4,-11.54,-9.21,15376989.08
7.4,7.6,-11.54,-9.21,18777488.22
7.6,7.8,-11.54,-9.21,24041351.06
7.8,8,-11.54,-9.21,29222105.86
8,8.2,-11.54,-9.21,34967455.54
8.2,8.4,-11.54,-9.21,40693411.29
8.4,8.6,-11.54,-9.21,52032757.31
8.6,8.8,-11.54,-9.21,59286173.08
8.8,9,-11.54,-9.21,72055582.23
9,9.2,-11.54,-9.21,0
9.2,9.4,-11.54,-9.21,0
9.4,9.6,-11.54,-9.21,0
9.6,9.8,-11.54,-9.21,0
9.8,10,-11.54,-9.21,0
2,2.2,-9.21,-6.89,0
2.2,2.4,-9.21,-6.89,0
2.4,2.6,-9.21,-6.89,0
2.6,2.8,-9.21,-6.89,0
2.8,3,-9.21,-6.89,3
3,3.2,-9.21,-6.89,13.03
3.2,3.4,-9.21,-6.89,46.93
3.4,3.6,-9.21,-6.89,317.42
3.6,3.8,-9.21,-6.89,598.64
3.8,4,-9.21,-6.89,1885.51
4,4.2,-9.21,-6.89,4205.55
4.2,4.4,-9.21,-6.89,13567.96
4.4,4.6,-9.21,-6.89,34551.19
4.6,4.8,-9.21,-6.89,82733.11
4.8,5,-9.21,-6.89,178012.47
5,5.2,-9.21,-6.89,372966.59
5.2,5.4,-9.21,-6.89,640961.17
5.4,5.6,-9.21,-6.89,1102373.67
5.6,5.8,-9.21,-6.89,1603138.02
5.8,6,-9.21,-6.89,2435407.31
6,6.2,-9.21,-6.89,3352107.07
6.2,6.4,-9.21,-6.89,4696640.73
6.4,6.6,-9.21,-6.89,6582614.2
6.6,6.8,-9.21,-6.89,8691258.26
6.8,7,-9.21,-6.89,11138494.17
7,7.2,-9.21,-6.89,14275703.82
7.2,7.4,-9.21,-6.89,18426422.85
7.4,7.6,-9.21,-6.89,22612388.57
7.6,7.8,-9.21,-6.89,28931301.68
7.8,8,-9.21,-6.89,35553354.74
8,8.2,-9.21,-6.89,43444443.14
8.2,8.4,-9.21,-6.89,53039254.23
8.4,8.6,-9.21,-6.89,63521377.48
8.6,8.8,-9.21,-6.89,75683341.23
8.8,9,-9.21,-6.89,90130616.39
9,9.2,-9.21,-6.89,0
9.2,9.4,-9.21,-6.89,0
9.4,9.6,-9.21,-6.89,0
9.6,9.8,-9.21,-6.89,0
9.8,10,-9.21,-6.89,0
2,2.2,-6.89,-4.59,0
2.2,2.4,-6.89,-4.59,0
2.4,2.6,-6.89,-4.59,3.03
2.6,2.8,-6.89,-4.59,17.13
2.8,3,-6.89,-4.59,23.72
3,3.2,-6.89,-4.59,173.59
3.2,3.4,-6.89,-4.59,478.04
3.4,3.6,-6.89,-4.59,1382.26
3.6,3.8,-6.89,-4.59,3418.17
3.8,4,-6.89,-4.59,10332.08
4,4.2,-6.89,-4.59,22269.78
4.2,4.4,-6.89,-4.59,57285.22
4.4,4.6,-6.89,-4.59,116712.6
4.6,4.8,-6.89,-4.59,205160.27
4.8,5,-6.89,-4.59,369204.02
5,5.2,-6.89,-4.59,648200.88
5.2,5.4,-6.89,-4.59,1003927.4
5.4,5.6,-6.89,-4.59,1452803.85
5.6,5.8,-6.89,-4.59,2247562.45
5.8,6,-6.89,-4.59,3335629.57
6,6.2,-6.89,-4.59,4346367.71
6.2,6.4,-6.89,-4.59,6451696.55
6.4,6.6,-6.89,-4.59,8362796.16
6.6,6.8,-6.89,-4.59,11037798.1
6.8,7,-6.89,-4.59,14018132.37
7,7.2,-6.89,-4.59,18497805.76
7.2,7.4,-6.89,-4.59,23579123.56
7.4,7.6,-6.89,-4.59,29886364.12
7.6,7.8,-6.89,-4.59,37422043.56
7.8,8,-6.89,-4.59,45035132.95
8,8.2,-6.89,-4.59,56159697.49
8.2,8.4,-6.89,-4.59,68243731.93
8.4,8.6,-6.89,-4.59,82202603.03
8.6,8.8,-6.89,-4.59,98288193.86
8.8,9,-6.89,-4.59,123820428.8
9,9.2,-6.89,-4.59,0
9.2,9.4,-6.89,-4.59,0
9.4,9.6,-6.89,-4.59,0
9.6,9.8,-6.89,-4.59,0
9.8,10,-6.89,-4.59,0
2,2.2,-4.59,-2.29,0.23
2.2,2.4,-4.59,-2.29,1.32
2.4,2.6,-4.59,-2.29,30.51
2.6,2.8,-4.59,-2.29,91.76
2.8,3,-4.59,-2.29,294.29
3,3.2,-4.59,-2.29,1092.41
3.2,3.4,-4.59,-2.29,2293.53
3.4,3.6,-4.59,-2.29,6297.32
3.6,3.8,-4.59,-2.29,15276.82
3.8,4,-4.59,-2.29,34504.07
4,4.2,-4.59,-2.29,67575.68
4.2,4.4,-4.59,-2.29,121618.48
4.4,4.6,-4.59,-2.29,206984.97
4.6,4.8,-4.59,-2.29,371528.55
4.8,5,-4.59,-2.29,593624.61
5,5.2,-4.59,-2.29,887929.82
5.2,5.4,-4.59,-2.29,1379773.18
5.4,5.6,-4.59,-2.29,1933291.62
5.6,5.8,-4.59,-2.29,2862804.17
5.8,6,-4.59,-2.29,4080052.22
6,6.2,-4.59,-2.29,5325231.89
6.2,6.4,-4.59,-2.29,7515800.7
6.4,6.6,-4.59,-2.29,10106396.98
6.6,6.8,-4.59,-2.29,13211219.66
6.8,7,-4.59,-2.29,16643971.54
7,7.2,-4.59,-2.29,23639788.46
7.2,7.4,-4.59,-2.29,29126746.83
7.4,7.6,-4.59,-2.29,35096024.45
7.6,7.8,-4.59,-2.29,47294746.3
7.8,8,-4.59,-2.29,57248048.74
8,8.2,-4.59,-2.29,70744425.26
8.2,8.4,-4.59,-2.29,90671906.38
8.4,8.6,-4.59,-2.29,109104545.8
8.6,8.8,-4.59,-2.29,134628911
8.8,9,-4.59,-2.29,162372444.6
9,9.2,-4.59,-2.29,0
9.2,9.4,-4.59,-2.29,0
9.4,9.6,-4.59,-2.29,0
9.6,9.8,-4.59,-2.29,0
9.8,10,-4.59,-2.29,0
2,2.2,-2.29,0,0.3
2.2,2.4,-2.29,0,8.89
2.4,2.6,-2.29,0,52.42
2.6,2.8,-2.29,0,134.96
2.8,3,-2.29,0,429.13
3,3.2,-2.29,0,1199.87
3.2,3.4,-2.29,0,3343.84
3.4,3.6,-2.29,0,6913.32
3.6,3.8,-2.29,0,17908.48
3.8,4,-2.29,0,38698.76
4,4.2,-2.29,0,74226.27
4.2,4.4,-2.29,0,135961.31
4.4,4.6,-2.29,0,255945.49
4.6,4.8,-2.29,0,385752.41
4.8,5,-2.29,0,691538.14
5,5.2,-2.29,0,1002939.23
5.2,5.4,-2.29,0,1467611.28
5.4,5.6,-2.29,0,2120807.14
5.6,5.8,-2.29,0,3033692.72
5.8,6,-2.29,0,4328168.85
6,6.2,-2.29,0,5716627.3
6.2,6.4,-2.29,0,7932373.22
6.4,6.6,-2.29,0,10747786.26
6.6,6.8,-2.29,0,14481247.65
6.8,7,-2.29,0,18161083.41
7,7.2,-2.29,0,24092194.24
7.2,7.4,-2.29,0,30000381.41
7.4,7.6,-2.29,0,37789602.55
7.6,7.8,-2.29,0,50869897.05
7.8,8,-2.29,0,61711535.65
8,8.2,-2.29,0,72864635.43
8.2,8.4,-2.29,0,96883133.3
8.4,8.6,-2.29,0,119647329.9
8.6,8.8,-2.29,0,146506913.3
8.8,9,-2.29,0,167799484.1
9,9.2,-2.29,0,0
9.2,9.4,-2.29,0,0
9.4,9.6,-2.29,0,0
9.6,9.8,-2.29,0,0
9.8,10,-2.29,0,0
2,2.2,0,2.29,0.68
2.2,2.4,0,2.29,18.37
2.4,2.6,0,2.29,69.9
2.6,2.8,0,2.29,278.53
2.8,3,0,2.29,710.81
3,3.2,0,2.29,2045.28
3.2,3.4,0,2.29,4501.08
3.4,3.6,0,2.29,10063.38
3.6,3.8,0,2.29,23722.65
3.8,4,0,2.29,46440.16
4,4.2,0,2.29,97440.18
4.2,4.4,0,2.29,166829.04
4.4,4.6,0,2.29,296849.92
4.6,4.8,0,2.29,473659.51
4.8,5,0,2.29,770400.62
5,5.2,0,2.29,1082339.03
5.2,5.4,0,2.29,1672860.54
5.4,5.6,0,2.29,2323230.59
5.6,5.8,0,2.29,3189576.79
5.8,6,0,2.29,4556211.63
6,6.2,0,2.29,6072674.13
6.2,6.4,0,2.29,8261667.06
6.4,6.6,0,2.29,11467775.65
6.6,6.8,0,2.29,14739955.6
6.8,7,0,2.29,18446821.53
7,7.2,0,2.29,24749198.63
7.2,7.4,0,2.29,30911896.25
7.4,7.6,0,2.29,37372086.89
7.6,7.8,0,2.29,47130214.15
7.8,8,0,2.29,56965783.3
8,8.2,0,2.29,70909148.15
8.2,8.4,0,2.29,86533603.89
8.4,8.6,0,2.29,99933551.86
8.6,8.8,0,2.29,118358290.3
8.8,9,0,2.29,137024507.4
9,9.2,0,2.29,0
9.2,9.4,0,2.29,0
9.4,9.6,0,2.29,0
9.6,9.8,0,2.29,0
9.8,10,0,2.29,0
2,2.2,2.29,4.59,1.11
2.2,2.4,2.29,4.59,17.88
2.4,2.6,2.29,4.59,96.98
2.6,2.8,2.29,4.59,288.85
2.8,3,2.29,4.59,865.34
3,3.2,2.29,4.59,1819.93
3.2,3.4,2.29,4.59,4889.69
3.4,3.6,2.29,4.59,11921.42
3.6,3.8,2.29,4.59,25865.41
3.8,4,2.29,4.59,51166.21
4,4.2,2.29,4.59,97891.9
4.2,4.4,2.29,4.59,168358.5
4.4,4.6,2.29,4.59,305694.34
4.6,4.8,2.29,4.59,478059.67
4.8,5,2.29,4.59,779481.81
5,5.2,2.29,4.59,1170014.39
5.2,5.4,2.29,4.59,1734170.09
5.4,5.6,2.29,4.59,2348290.66
5.6,5.8,2.29,4.59,3253406.5
5.8,6,2.29,4.59,4297512.45
6,6.2,2.29,4.59,6036676.13
6.2,6.4,2.29,4.59,7579553.86
6.4,6.6,2.29,4.59,10521063.3
6.6,6.8,2.29,4.59,12806146.37
6.8,7,2.29,4.59,15208720.53
7,7.2,2.29,4.59,19429111.53
7.2,7.4,2.29,4.59,24933062.59
7.4,7.6,2.29,4.59,27245650.22
7.6,7.8,2.29,4.59,32392491.12
7.8,8,2.29,4.59,38002783.65
8,8.2,2.29,4.59,41673173.48
8.2,8.4,2.29,4.59,50651697.11
8.4,8.6,2.29,4.59,48714218.22
8.6,8.8,2.29,4.59,51639170.58
8.8,9,2.29,4.59,50784640.65
9,9.2,2.29,4.59,0
9.2,9.4,2.29,4.59,0
9.4,9.6,2.29,4.59,0
9.6,9.8,2.29,4.59,0
9.8,10,2.29,4.59,0
2,2.2,4.59,6.89,2.67
2.2,2.4,4.59,6.89,20.17
2.4,2.6,4.59,6.89,93.35
2.6,2.8,4.59,6.89,287.57
2.8,3,4.59,6.89,891.28
3,3.2,4.59,6.89,1869.65
3.2,3.4,4.59,6.89,4934.22
3.4,3.6,4.59,6.89,12414.91
3.6,3.8,4.59,6.89,25133.53
3.8,4,4.59,6.89,50379.53
4,4.2,4.59,6.89,101398.31
4.2,4.4,4.59,6.89,164943.91
4.4,4.6,4.59,6.89,292082.44
4.6,4.8,4.59,6.89,465031.39
4.8,5,4.59,6.89,727241.06
5,5.2,4.59,6.89,1044896.53
5.2,5.4,4.59,6.89,1586897.75
5.4,5.6,4.59,6.89,2215502.04
5.6,5.8,4.59,6.89,3052088.25
5.8,6,4.59,6.89,3946490.51
6,6.2,4.59,6.89,5250851.39
6.2,6.4,4.59,6.89,6730885.36
6.4,6.6,4.59,6.89,8502524.61
6.6,6.8,4.59,6.89,10374392.75
6.8,7,4.59,6.89,12617367.95
7,7.2,4.59,6.89,14553347.04
7.2,7.4,4.59,6.89,16830108.16
7.4,7.6,4.59,6.89,18282188.2
7.6,7.8,4.59,6.89,21081254.55
7.8,8,4.59,6.89,21856497.71
8,8.2,4.59,6.89,21451785.94
8.2,8.4,4.59,6.89,23142848.51
8.4,8.6,4.59,6.89,20351505.2
8.6,8.8,4.59,6.89,18989686.64
8.8,9,4.59,6.89,14432289.38
9,9.2,4.59,6.89,0
9.2,9.4,4.59,6.89,0
9.4,9.6,4.59,6.89,0
9.6,9.8,4.59,6.89,0
9.8,10,4.59,6.89,0
2,2.2,6.89,9.21,3.4
2.2,2.4,6.89,9.21,17.49
2.4,2.6,6.89,9.21,96.56
2.6,2.8,6.89,9.21,336.31
2.8,3,6.89,9.21,895.37
3,3.2,6.89,9.21,2305.59
3.2,3.4,6.89,9.21,5101.76
3.4,3.6,6.89,9.21,13239
3.6,3.8,6.89,9.21,25363.23
3.8,4,6.89,9.21,53589.77
4,4.2,6.89,9.21,104815.69
4.2,4.4,6.89,9.21,174945.35
4.4,4.6,6.89,9.21,284996.89
4.6,4.8,6.89,9.21,468286.25
4.8,5,6.89,9.21,702101.05
5,5.2,6.89,9.21,1021629.58
5.2,5.4,6.89,9.21,1378926.77
5.4,5.6,6.89,9.21,2135729.75
5.6,5.8,6.89,9.21,2860981.3
5.8,6,6.89,9.21,3715288.56
6,6.2,6.89,9.21,4528121.19
6.2,6.4,6.89,9.21,6204566.42
6.4,6.6,6.89,9.21,7153547.74
6.6,6.8,6.89,9.21,8633074.5
6.8,7,6.89,9.21,10385574.43
7,7.2,6.89,9.21,11482298.6
7.2,7.4,6.89,9.21,12000529.41
7.4,7.6,6.89,9.21,13278421.03
7.6,7.8,6.89,9.21,13440483.15
7.8,8,6.89,9.21,11725129.77
8,8.2,6.89,9.21,11594816.84
8.2,8.4,6.89,9.21,9195204.21
8.4,8.6,6.89,9.21,6795825.24
8.6,8.8,6.89,9.21,5888888.24
8.8,9,6.89,9.21,4792594.15
9,9.2,6.89,9.21,0
9.2,9.4,6.89,9.21,0
9.4,9.6,6.89,9.21,0
9.6,9.8,6.89,9.21,0
9.8,10,6.89,9.21,0
2,2.2,9.21,11.54,3.66
2.2,2.4,9.21,11.54,21.81
2.4,2.6,9.21,11.54,94.44
2.6,2.8,9.21,11.54,358.63
2.8,3,9.21,11.54,794.75
3,3.2,9.21,11.54,2491.48
3.2,3.4,9.21,11.54,4995.32
3.4,3.6,9.21,11.54,12398.85
3.6,3.8,9.21,11.54,26150.5
3.8,4,9.21,11.54,54227.68
4,4.2,9.21,11.54,98768.45
4.2,4.4,9.21,11.54,164408.57
4.4,4.6,9.21,11.54,288164.84
4.6,4.8,9.21,11.54,448387
4.8,5,9.21,11.54,645796.94
5,5.2,9.21,11.54,1031993.98
5.2,5.4,9.21,11.54,1444559.44
5.4,5.6,9.21,11.54,1788709.78
5.6,5.8,9.21,11.54,2624367.09
5.8,6,9.21,11.54,3269452.74
6,6.2,9.21,11.54,3989842.99
6.2,6.4,9.21,11.54,5345873.35
6.4,6.6,9.21,11.54,6139966.27
6.6,6.8,9.21,11.54,6817945.87
6.8,7,9.21,11.54,7670505.96
7,7.2,9.21,11.54,8980097.54
7.2,7.4,9.21,11.54,8124185.54
7.4,7.6,9.21,11.54,9195268.72
7.6,7.8,9.21,11.54,8624309.04
7.8,8,9.21,11.54,7804527.9
8,8.2,9.21,11.54,6609723.99
8.2,8.4,9.21,11.54,6016842.58
8.4,8.6,9.21,11.54,3455497.88
8.6,8.8,9.21,11.54,1550172.13
8.8,9,9.21,11.54,2109928.21
9,9.2,9.21,11.54,0
9.2,9.4,9.21,11.54,0
9.4,9.6,9.21,11.54,0
9.6,9.8,9.21,11.54,0
9.8,10,9.21,11.54,0
2,2.2,11.54,13.89,4.79
2.2,2.4,11.54,13.89,17.97
2.4,2.6,11.54,13.89,94.71
2.6,2.8,11.54,13.89,332.15
2.8,3,11.54,13.89,854.11
3,3.2,11.54,13.89,2203.48
3.2,3.4,11.54,13.89,5634.8
3.4,3.6,11.54,13.89,12885.67
3.6,3.8,11.54,13.89,26702.18
3.8,4,11.54,13.89,50598.81
4,4.2,11.54,13.89,98219.95
4.2,4.4,11.54,13.89,176967.57
4.4,4.6,11.54,13.89,270442.1
4.6,4.8,11.54,13.89,429252.72
4.8,5,11.54,13.89,668703.21
5,5.2,11.54,13.89,927948.02
5.2,5.4,11.54,13.89,1355933.34
5.4,5.6,11.54,13.89,1859492.81
5.6,5.8,11.54,13.89,2381612.16
5.8,6,11.54,13.89,3138565.31
6,6.2,11.54,13.89,3737526.95
6.2,6.4,11.54,13.89,4692676.44
6.4,6.6,11.54,13.89,5581414.06
6.6,6.8,11.54,13.89,6060885.84
6.8,7,11.54,13.89,6742181.96
7,7.2,11.54,13.89,6378420.29
7.2,7.4,11.54,13.89,6393711.45
7.4,7.6,11.54,13.89,6850298.71
7.6,7.8,11.54,13.89,5474235.09
7.8,8,11.54,13.89,4676576.93
8,8.2,11.54,13.89,3434138.58
8.2,8.4,11.54,13.89,2544501.62
8.4,8.6,11.54,13.89,1678686.82
8.6,8.8,11.54,13.89,808018.19
8.8,9,11.54,13.89,304341
9,9.2,11.54,13.89,0
9.2,9.4,11.54,13.89,0
9.4,9.6,11.54,13.89,0
9.6,9.8,11.54,13.89,0
9.8,10,11.54,13.89,0
2,2.2,13.89,16.26,3.1
2.2,2.4,13.89,16.26,22.15
2.4,2.6,13.89,16.26,116.28
2.6,2.8,13.89,16.26,331.41
2.8,3,13.89,16.26,887.41
3,3.2,13.89,16.26,2481.45
3.2,3.4,13.89,16.26,5163.01
3.4,3.6,13.89,16.26,11874.59
3.6,3.8,13.89,16.26,26230.6
3.8,4,13.89,16.26,53316.78
4,4.2,13.89,16.26,94772.32
4.2,4.4,13.89,16.26,168691.58
4.4,4.6,13.89,16.26,284059.44
4.6,4.8,13.89,16.26,424896.93
4.8,5,13.89,16.26,625774.76
5,5.2,13.89,16.26,945662.56
5.2,5.4,13.89,16.26,1357196.35
5.4,5.6,13.89,16.26,1773660.9
5.6,5.8,13.89,16.26,2397422.34
5.8,6,13.89,16.26,2880252.73
6,6.2,13.89,16.26,3451259.68
6.2,6.4,13.89,16.26,4248293.55
6.4,6.6,13.89,16.26,4925400.11
6.6,6.8,13.89,16.26,5347208.07
6.8,7,13.89,16.26,5610000.26
7,7.2,13.89,16.26,5099071.9
7.2,7.4,13.89,16.26,5318319.25
7.4,7.6,13.89,16.26,4396104.87
7.6,7.8,13.89,16.26,2982687.04
7.8,8,13.89,16.26,3034292.97
8,8.2,13.89,16.26,2379353.22
8.2,8.4,13.89,16.26,1325558.25
8.4,8.6,13.89,16.26,686371.62
8.6,8.8,13.89,16.26,636385.72
8.8,9,13.89,16.26,337588.75
9,9.2,13.89,16.26,0
9.2,9.4,13.89,16.26,0
9.4,9.6,13.89,16.26,0
9.6,9.8,13.89,16.26,0
9.8,10,13.89,16.26,0
2,2.2,16.26,18.66,4.8
2.2,2.4,16.26,18.66,21.77
2.4,2.6,16.26,18.66,98.64
2.6,2.8,16.26,18.66,307.81
2.8,3,16.26,18.66,891.63
3,3.2,16.26,18.66,2367.47
3.2,3.4,16.26,18.66,5636.31
3.4,3.6,16.26,18.66,12672.77
3.6,3.8,16.26,18.66,26729.02
3.8,4,16.26,18.66,53408.4
4,4.2,16.26,18.66,92946.77
4.2,4.4,16.26,18.66,168829.1
4.4,4.6,16.26,18.66,277022.55
4.6,4.8,16.26,18.66,435064.18
4.8,5,16.26,18.66,641366.87
5,5.2,16.26,18.66,864156.83
5.2,5.4,16.26,18.66,1214673.1
5.4,5.6,16.26,18.66,1650119.45
5.6,5.8,16.26,18.66,2108606.02
5.8,6,16.26,18.66,2696754.38
6,6.2,16.26,18.66,3302303.43
6.2,6.4,16.26,18.66,3670960.13
6.4,6.6,16.26,18.66,3775898.39
6.6,6.8,16.26,18.66,4144721.23
6.8,7,16.26,18.66,4340542.94
7,7.2,16.26,18.66,4606681.37
7.2,7.4,16.26,18.66,3741625.69
7.4,7.6,16.26,18.66,3061822.48
7.6,7.8,16.26,18.66,2319413.94
7.8,8,16.26,18.66,2133319.82
8,8.2,16.26,18.66,1235556.02
8.2,8.4,16.26,18.66,570668.83
8.4,8.6,16.26,18.66,446061.08
8.6,8.8,16.26,18.66,101954.34
8.8,9,16.26,18.66,177447.4
9,9.2,16.26,18.66,0
9.2,9.4,16.26,18.66,0
9.4,9.6,16.26,18.66,0
9.6,9.8,16.26,18.66,0
9.8,10,16.26,18.66,0
2,2.2,18.66,21.1,2.73
2.2,2.4,18.66,21.1,25.96
2.4,2.6,18.66,21.1,118.31
2.6,2.8,18.66,21.1,356.5
2.8,3,18.66,21.1,925.16
3,3.2,18.66,21.1,2186.07
3.2,3.4,18.66,21.1,5759.05
3.4,3.6,18.66,21.1,12808.78
3.6,3.8,18.66,21.1,26943.42
3.8,4,18.66,21.1,50249.52
4,4.2,18.66,21.1,90952.36
4.2,4.4,18.66,21.1,169417.06
