E_nu/GeV_min,E_nu/GeV_max,Dec_nu_min_deg,Dec_nu_max_deg,A_Eff_cm2
5.2,5.4,-21.1,-18.66,221413.08
5.4,5.6,-21.1,-18.66,463111.95
5.6,5.8,-21.1,-18.66,856488.63
5.8,6,-21.1,-18.66,1439209.66
6,6.2,-21.1,-18.66,2129199.16
6.2,6.4,-21.1,-18.66,2906206.66
6.4,6.6,-21.1,-18.66,3882317.87
6.6,6.8,-21.1,-18.66,4991973.77
6.8,7,-21.1,-18.66,6272621.29
7,7.2,-21.1,-18.66,7906264.18
7.2,7.4,-21.1,-18.66,10018403.32
7.4,7.6,-21.1,-18.66,11816082.64
7.6,7.8,-21.1,-18.66,14539798.33
7.8,8,-21.1,-18.66,17758805.07
8,8.2,-21.1,-18.66,20879213.73
8.2,8.4,-21.1,-18.66,24613718.9
8.4,8.6,-21.1,-18.66,29430614.31
8.6,8.8,-21.1,-18.66,34222174.42
8.8,9,-21.1,-18.66,41414165.57
9,9.2,-21.1,-18.66,0
9.2,9.4,-21.1,-18.66,0
9.4,9.6,-21.1,-18.66,0
9.6,9.8,-21.1,-18.66,0
9.8,10,-21.1,-18.66,0
2,2.2,-18.66,-16.26,0
2.2,2.4,-18.66,-16.26,0
2.4,2.6,-18.66,-16.26,0
2.6,2.8,-18.66,-16.26,0
2.8,3,-18.66,-16.26,0
3,3.2,-18.66,-16.26,0
3.2,3.4,-18.66,-16.26,0
3.4,3.6,-18.66,-16.26,0
3.6,3.8,-18.66,-16.26,0
3.8,4,-18.66,-16.26,0
4,4.2,-18.66,-16.26,142.35
4.2,4.4,-18.66,-16.26,701.51
4.4,4.6,-18.66,-16.26,3243.38
4.6,4.8,-18.66,-16.26,9495.39
4.8,5,-18.66,-16.26,42012.19
5,5.2,-18.66,-16.26,103593.81
5.2,5.4,-18.66,-16.26,285470.12
5.4,5.6,-18.66,-16.26,556641.35
5.6,5.8,-18.66,-16.26,999597.84
5.8,6,-18.66,-16.26,1593915.52
6,6.2,-18.66,-16.26,2355975.08
6.2,6.4,-18.66,-16.26,3288657.39
6.4,6.6,-18.66,-16.26,4406247.34
6.6,6.8,-18.66,-16.26,5587511.21
6.8,7,-18.66,-16.26,7032902.17
7,7.2,-18.66,-16.26,8853236.11
7.2,7.4,-18.66,-16.26,11290781.6
7.4,7.6,-18.66,-16.26,13236478.67
7.6,7.8,-18.66,-16.26,16060161.12
7.8,8,-18.66,-16.26,19703861.5
8,8.2,-18.66,-16.26,23530572.41
8.2,8.4,-18.66,-16.26,28221492.8
8.4,8.6,-18.66,-16.26,33061581.74
8.6,8.8,-18.66,-16.26,39756411.6
8.8,9,-18.66,-16.26,46232942.06
9,9.2,-18.66,-16.26,0
9.2,9.4,-18.66,-16.26,0
9.4,9.6,-18.66,-16.26,0
9.6,9.8,-18.66,-16.26,0
9.8,10,-18.66,-16.26,0
2,2.2,-16.26,-13.89,0
2.2,2.4,-16.26,-13.89,0
2.4,2.6,-16.26,-13.89,0
2.6,2.8,-16.26,-13.89,0
2.8,3,-16.26,-13.89,0
3,3.2,-16.26,-13.89,0
3.2,3.4,-16.26,-13.89,0
3.4,3.6,-16.26,-13.89,0
3.6,3.8,-16.26,-13.89,0
3.8,4,-16.26,-13.89,38.8
4,4.2,-16.26,-13.89,53.81
4.2,4.4,-16.26,-13.89,1311.22
4.4,4.6,-16.26,-13.89,7879.79
4.6,4.8,-16.26,-13.89,22997.06
4.8,5,-16.26,-13.89,70454.36
5,5.2,-16.26,-13.89,181662.93
5.2,5.4,-16.26,-13.89,389489.7
5.4,5.6,-16.26,-13.89,704599.45
5.6,5.8,-16.26,-13.89,1162150.46
5.8,6,-16.26,-13.89,1814618.17
6,6.2,-16.26,-13.89,2610876.72
6.2,6.4,-16.26,-13.89,3796931.43
6.4,6.6,-16.26,-13.89,4948080.25
6.6,6.8,-16.26,-13.89,6488327.39
6.8,7,-16.26,-13.89,8092489.72
7,7.2,-16.26,-13.89,10142553.37
7.2,7.4,-16.26,-13.89,12240308.87
7.4,7.6,-16.26,-13.89,15472675.49
7.6,7.8,-16.26,-13.89,18842774.6
7.8,8,-16.26,-13.89,22222708.16
8,8.2,-16.26,-13.89,27243193.77
8.2,8.4,-16.26,-13.89,32833458.89
8.4,8.6,-16.26,-13.89,37895429.47
8.6,8.8,-16.26,-13.89,44861069.03
8.8,9,-16.26,-13.89,52706061.72
9,9.2,-16.26,-13.89,0
9.2,9.4,-16.26,-13.89,0
9.4,9.6,-16.26,-13.89,0
9.6,9.8,-16.26,-13.89,0
9.8,10,-16.26,-13.89,0
2,2.2,-13.89,-11.54,0
2.2,2.4,-13.89,-11.54,0
2.4,2.6,-13.89,-11.54,0
2.6,2.8,-13.89,-11.54,0
2.8,3,-13.89,-11.54,0
3,3.2,-13.89,-11.54,0
3.2,3.4,-13.89,-11.54,0
3.4,3.6,-13.89,-11.54,0
3.6,3.8,-13.89,-11.54,0
3.8,4,-13.89,-11.54,104.26
4,4.2,-13.89,-11.54,711.37
4.2,4.4,-13.89,-11.54,3228.49
4.4,4.6,-13.89,-11.54,14214.56
4.6,4.8,-13.89,-11.54,43821.81
4.8,5,-13.89,-11.54,116578.48
5,5.2,-13.89,-11.54,257671.95
5.2,5.4,-13.89,-11.54,499873.46
5.4,5.6,-13.89,-11.54,855825.96
5.6,5.8,-13.89,-11.54,1378832.94
5.8,6,-13.89,-11.54,2143929.48
6,6.2,-13.89,-11.54,2940942.16
6.2,6.4,-13.89,-11.54,4119626.92
6.4,6.6,-13.89,-11.54,5573044.94
6.6,6.8,-13.89,-11.54,7276774.67
6.8,7,-13.89,-11.54,9408971.16
7,7.2,-13.89,-11.54,11520683.74
7.2,7.4,-13.89,-11.54,14589154.93
7.4,7.6,-13.89,-11.54,17832885.76
7.6,7.8,-13.89,-11.54,22235441.28
7.8,8,-13.89,-11.54,26776777.59
8,8.2,-13.89,-11.54,32157572.14
8.2,8.4,-13.89,-11.54,38497561.72
8.4,8.6,-13.89,-11.54,44422388.25
8.6,8.8,-13.89,-11.54,53700714.54
8.8,9,-13.89,-11.54,63521929
9,9.2,-13.89,-11.54,0
9.2,9.4,-13.89,-11.54,0
9.4,9.6,-13.89,-11.54,0
9.6,9.8,-13.89,-11.54,0
9.8,10,-13.89,-11.54,0
2,2.2,-11.54,-9.21,0
2.2,2.4,-11.54,-9.21,0
2.4,2.6,-11.54,-9.21,0
2.6,2.8,-11.54,-9.21,0
2.8,3,-11.54,-9.21,0
3,3.2,-11.54,-9.21,0
3.2,3.4,-11.54,-9.21,4.93
3.4,3.6,-11.54,-9.21,117.49
3.6,3.8,-11.54,-9.21,491.77
3.8,4,-11.54,-9.21,1211.42
4,4.2,-11.54,-9.21,4422.65
4.2,4.4,-11.54,-9.21,11828.45
4.4,4.6,-11.54,-9.21,35671.13
4.6,4.8,-11.54,-9.21,80178.68
4.8,5,-11.54,-9.21,183273.59
5,5.2,-11.54,-9.21,378553.55
5.2,5.4,-11.54,-9.21,685402.55
5.4,5.6,-11.54,-9.21,1137610.64
5.6,5.8,-11.54,-9.21,1644715.35
5.8,6,-11.54,-9.21,2570844.88
6,6.2,-11.54,-9.21,3503950.76
6.2,6.4,-11.54,-9.21,4882210.1
6.4,6.6,-11.54,-9.21,6603581.32
6.6,6.8,-11.54,-9.21,8613647.2
6.8,7,-11.54,-9.21,11103766.73
7,7.2,-11.54,-9.21,13779918.7
7.2,7.4,-11.54,-9.21,17802889.33
7.4,7.6,-11.54,-9.21,21238302.61
7.6,7.8,-11.54,-9.21,25872945.8
7.8,8,-11.54,-9.21,30904140.76
8,8.2,-11.54,-9.21,38144543.78
8.2,8.4,-11.54,-9.21,45933946.52
8.4,8.6,-11.54,-9.21,54028369.24
8.6,8.8,-11.54,-9.21,64985584.02
8.8,9,-11.54,-9.21,77438548.85
9,9.2,-11.54,-9.21,0
9.2,9.4,-11.54,-9.21,0
9.4,9.6,-11.54,-9.21,0
9.6,9.8,-11.54,-9.21,0
9.8,10,-11.54,-9.21,0
2,2.2,-9.21,-6.89,0
2.2,2.4,-9.21,-6.89,0
2.4,2.6,-9.21,-6.89,0
2.6,2.8,-9.21,-6.89,5.05
2.8,3,-9.21,-6.89,23.15
3,3.2,-9.21,-6.89,108.26
3.2,3.4,-9.21,-6.89,286.13
3.4,3.6,-9.21,-6.89,752.1
3.6,3.8,-9.21,-6.89,2045.44
3.8,4,-9.21,-6.89,4872.36
4,4.2,-9.21,-6.89,14606.79
4.2,4.4,-9.21,-6.89,33613.64
4.4,4.6,-9.21,-6.89,78623.48
4.6,4.8,-9.21,-6.89,154815.35
4.8,5,-9.21,-6.89,327021.67
5,5.2,-9.21,-6.89,566968.1
5.2,5.4,-9.21,-6.89,953043.79
5.4,5.6,-9.21,-6.89,1441669.99
5.6,5.8,-9.21,-6.89,2142752.61
5.8,6,-9.21,-6.89,3108374.33
6,6.2,-9.21,-6.89,4397614.15
6.2,6.4,-9.21,-6.89,5939614.22
6.4,6.6,-9.21,-6.89,8157984.32
6.6,6.8,-9.21,-6.89,10311002.06
6.8,7,-9.21,-6.89,13314439.48
7,7.2,-9.21,-6.89,16682400.79
7.2,7.4,-9.21,-6.89,21487909.77
7.4,7.6,-9.21,-6.89,26427369.27
7.6,7.8,-9.21,-6.89,32905644.97
7.8,8,-9.21,-6.89,39385376.47
8,8.2,-9.21,-6.89,47979038.51
8.2,8.4,-9.21,-6.89,56906376.92
8.4,8.6,-9.21,-6.89,69646150.69
8.6,8.8,-9.21,-6.89,83574980.71
8.8,9,-9.21,-6.89,96953625.53
9,9.2,-9.21,-6.89,0
9.2,9.4,-9.21,-6.89,0
9.4,9.6,-9.21,-6.89,0
9.6,9.8,-9.21,-6.89,0
9.8,10,-9.21,-6.89,0
2,2.2,-6.89,-4.59,0.32
2.2,2.4,-6.89,-4.59,3.57
2.4,2.6,-6.89,-4.59,17.45
2.6,2.8,-6.89,-4.59,90.9
2.8,3,-6.89,-4.59,223.78
3,3.2,-6.89,-4.59,629.48
3.2,3.4,-6.89,-4.59,1984.86
3.4,3.6,-6.89,-4.59,4441.61
3.6,3.8,-6.89,-4.59,10886.68
3.8,4,-6.89,-4.59,22079.6
4,4.2,-6.89,-4.59,47718.37
4.2,4.4,-6.89,-4.59,91568.75
4.4,4.6,-6.89,-4.59,176855.02
4.6,4.8,-6.89,-4.59,337681.28
4.8,5,-6.89,-4.59,530293.96
5,5.2,-6.89,-4.59,864046.78
5.2,5.4,-6.89,-4.59,1320024.56
5.4,5.6,-6.89,-4.59,1973028.18
5.6,5.8,-6.89,-4.59,2754677.29
5.8,6,-6.89,-4.59,4031953.26
6,6.2,-6.89,-4.59,5461161.48
6.2,6.4,-6.89,-4.59,7595468.1
6.4,6.6,-6.89,-4.59,10291555.62
6.6,6.8,-6.89,-4.59,12387150.4
6.8,7,-6.89,-4.59,16624508.06
7,7.2,-6.89,-4.59,20784054.09
7.2,7.4,-6.89,-4.59,25936952.56
7.4,7.6,-6.89,-4.59,33255003.55
7.6,7.8,-6.89,-4.59,42188140.19
7.8,8,-6.89,-4.59,51347191.3
8,8.2,-6.89,-4.59,62665164.8
8.2,8.4,-6.89,-4.59,76358239.35
8.4,8.6,-6.89,-4.59,93567807.76
8.6,8.8,-6.89,-4.59,113980880.4
8.8,9,-6.89,-4.59,135142128.7
9,9.2,-6.89,-4.59,0
9.2,9.4,-6.89,-4.59,0
9.4,9.6,-6.89,-4.59,0
9.6,9.8,-6.89,-4.59,0
9.8,10,-6.89,-4.59,0
2,2.2,-4.59,-2.29,1.48
2.2,2.4,-4.59,-2.29,11.99
2.4,2.6,-4.59,-2.29,81.41
2.6,2.8,-4.59,-2.29,298.01
2.8,3,-4.59,-2.29,749.09
3,3.2,-4.59,-2.29,2166.86
3.2,3.4,-4.59,-2.29,5284.3
3.4,3.6,-4.59,-2.29,11976.73
3.6,3.8,-4.59,-2.29,24610
3.8,4,-4.59,-2.29,52087.08
4,4.2,-4.59,-2.29,98041.86
4.2,4.4,-4.59,-2.29,178427.19
4.4,4.6,-4.59,-2.29,302096.17
4.6,4.8,-4.59,-2.29,490671.54
4.8,5,-4.59,-2.29,761281.79
5,5.2,-4.59,-2.29,1203013.99
5.2,5.4,-4.59,-2.29,1797559.4
5.4,5.6,-4.59,-2.29,2561223.77
5.6,5.8,-4.59,-2.29,3506384.88
5.8,6,-4.59,-2.29,5187395.01
6,6.2,-4.59,-2.29,6728523.68
6.2,6.4,-4.59,-2.29,9260928.82
6.4,6.6,-4.59,-2.29,11603545.79
6.6,6.8,-4.59,-2.29,16319732.54
6.8,7,-4.59,-2.29,21180793.99
7,7.2,-4.59,-2.29,27172541.54
7.2,7.4,-4.59,-2.29,32922934.49
7.4,7.6,-4.59,-2.29,41905274.86
7.6,7.8,-4.59,-2.29,52111882.59
7.8,8,-4.59,-2.29,66614856.8
8,8.2,-4.59,-2.29,80641306.53
8.2,8.4,-4.59,-2.29,101091431.3
8.4,8.6,-4.59,-2.29,124247954.5
8.6,8.8,-4.59,-2.29,147898209.6
8.8,9,-4.59,-2.29,180592863.9
9,9.2,-4.59,-2.29,0
9.2,9.4,-4.59,-2.29,0
9.4,9.6,-4.59,-2.29,0
9.6,9.8,-4.59,-2.29,0
9.8,10,-4.59,-2.29,0
2,2.2,-2.29,0,2.12
2.2,2.4,-2.29,0,21.24
2.4,2.6,-2.29,0,125.88
2.6,2.8,-2.29,0,352.39
2.8,3,-2.29,0,1049.62
3,3.2,-2.29,0,2891.62
3.2,3.4,-2.29,0,6695.77
3.4,3.6,-2.29,0,14462.78
3.6,3.8,-2.29,0,30156.9
3.8,4,-2.29,0,63063.49
4,4.2,-2.29,0,107801.04
4.2,4.4,-2.29,0,205380.27
4.4,4.6,-2.29,0,344012.69
4.6,4.8,-2.29,0,551003.34
4.8,5,-2.29,0,840256.46
5,5.2,-2.29,0,1282213.22
5.2,5.4,-2.29,0,1897793.38
5.4,5.6,-2.29,0,2735040.22
5.6,5.8,-2.29,0,3852168.89
5.8,6,-2.29,0,5016629.86
6,6.2,-2.29,0,7142861.39
6.2,6.4,-2.29,0,9859561.08
6.4,6.6,-2.29,0,12051468.17
6.6,6.8,-2.29,0,16129464.67
6.8,7,-2.29,0,20872335.48
7,7.2,-2.29,0,28394423.23
7.2,7.4,-2.29,0,36111080.51
7.4,7.6,-2.29,0,44472361.78
7.6,7.8,-2.29,0,57882811.37
7.8,8,-2.29,0,68664389.68
8,8.2,-2.29,0,82326026.43
8.2,8.4,-2.29,0,107503727
8.4,8.6,-2.29,0,134542452.7
8.6,8.8,-2.29,0,160499715.1
8.8,9,-2.29,0,199248093.5
9,9.2,-2.29,0,0
9.2,9.4,-2.29,0,0
9.4,9.6,-2.29,0,0
9.6,9.8,-2.29,0,0
9.8,10,-2.29,0,0
2,2.2,0,2.29,2.58
2.2,2.4,0,2.29,27.86
2.4,2.6,0,2.29,121.04
2.6,2.8,0,2.29,408.56
2.8,3,0,2.29,1200.61
3,3.2,0,2.29,2833.64
3.2,3.4,0,2.29,6339.66
3.4,3.6,0,2.29,13811.55
3.6,3.8,0,2.29,28865.79
3.8,4,0,2.29,63577.64
4,4.2,0,2.29,115385.78
4.2,4.4,0,2.29,203220.54
4.4,4.6,0,2.29,353597.84
4.6,4.8,0,2.29,562321.97
4.8,5,0,2.29,874961.42
5,5.2,0,2.29,1231296.95
5.2,5.4,0,2.29,1848401.11
5.4,5.6,0,2.29,2730141.5
5.6,5.8,0,2.29,3564879.62
5.8,6,0,2.29,5155448
6,6.2,0,2.29,6791640.03
6.2,6.4,0,2.29,9243106.25
6.4,6.6,0,2.29,11567946.31
6.6,6.8,0,2.29,15266802.67
6.8,7,0,2.29,19305808.16
7,7.2,0,2.29,25058533.92
7.2,7.4,0,2.29,30527162.5
7.4,7.6,0,2.29,39993302.15
7.6,7.8,0,2.29,49233272.93
7.8,8,0,2.29,56883364.65
8,8.2,0,2.29,67985310.27
8.2,8.4,0,2.29,81128603.52
8.4,8.6,0,2.29,98488877.96
8.6,8.8,0,2.29,112409033.6
8.8,9,0,2.29,134467318.5
9,9.2,0,2.29,0
9.2,9.4,0,2.29,0
9.4,9.6,0,2.29,0
9.6,9.8,0,2.29,0
9.8,10,0,2.29,0
2,2.2,2.29,4.59,4.43
2.2,2.4,2.29,4.59,34.41
2.4,2.6,2.29,4.59,160.3
2.6,2.8,2.29,4.59,476.7
2.8,3,2.29,4.59,1163.09
3,3.2,2.29,4.59,3042.04
3.2,3.4,2.29,4.59,6843.71
3.4,3.6,2.29,4.59,15800.24
3.6,3.8,2.29,4.59,34359.64
3.8,4,2.29,4.59,57253.75
4,4.2,2.29,4.59,109711.61
4.2,4.4,2.29,4.59,198460.02
4.4,4.6,2.29,4.59,342847.14
4.6,4.8,2.29,4.59,554176.16
4.8,5,2.29,4.59,820755.72
5,5.2,2.29,4.59,1209962.29
5.2,5.4,2.29,4.59,1773520.95
5.4,5.6,2.29,4.59,2540802.12
5.6,5.8,2.29,4.59,3472421.62
5.8,6,2.29,4.59,4626555.1
6,6.2,2.29,4.59,6291585.76
6.2,6.4,2.29,4.59,8113640.99
6.4,6.6,2.29,4.59,10568859.48
6.6,6.8,2.29,4.59,13060338.08
6.8,7,2.29,4.59,16601385.44
7,7.2,2.29,4.59,19661489.44
7.2,7.4,2.29,4.59,23333028.73
7.4,7.6,2.29,4.59,28014938.79
7.6,7.8,2.29,4.59,31644212.38
7.8,8,2.29,4.59,35178375.88
8,8.2,2.29,4.59,41670497.74
8.2,8.4,2.29,4.59,44020960.84
8.4,8.6,2.29,4.59,44799378.33
8.6,8.8,2.29,4.59,48468165.47
8.8,9,2.29,4.59,45282512.25
9,9.2,2.29,4.59,0
9.2,9.4,2.29,4.59,0
9.4,9.6,2.29,4.59,0
9.6,9.8,2.29,4.59,0
9.8,10,2.29,4.59,0
2,2.2,4.59,6.89,4.57
2.2,2.4,4.59,6.89,35.16
2.4,2.6,4.59,6.89,169.75
2.6,2.8,4.59,6.89,465.83
2.8,3,4.59,6.89,1269.94
3,3.2,4.59,6.89,3182.75
3.2,3.4,4.59,6.89,7259.47
3.4,3.6,4.59,6.89,14919.83
3.6,3.8,4.59,6.89,32030.54
3.8,4,4.59,6.89,62216.7
4,4.2,4.59,6.89,105987.8
4.2,4.4,4.59,6.89,200170.8
4.4,4.6,4.59,6.89,336233.11
4.6,4.8,4.59,6.89,540544.49
4.8,5,4.59,6.89,817867.7
5,5.2,4.59,6.89,1201216.18
5.2,5.4,4.59,6.89,1669479.22
5.4,5.6,4.59,6.89,2300323.65
5.6,5.8,4.59,6.89,3187479.89
5.8,6,4.59,6.89,4283830.6
6,6.2,4.59,6.89,5517515.1
6.2,6.4,4.59,6.89,6773102.18
6.4,6.6,4.59,6.89,8488668.86
6.6,6.8,4.59,6.89,10754185.12
6.8,7,4.59,6.89,12485992.97
7,7.2,4.59,6.89,14401794.03
7.2,7.4,4.59,6.89,16579044.57
7.4,7.6,4.59,6.89,18960765.92
7.6,7.8,4.59,6.89,18866239.12
7.8,8,4.59,6.89,21921986.7
8,8.2,4.59,6.89,21072281.31
8.2,8.4,4.59,6.89,21022103.03
8.4,8.6,4.59,6.89,17156553.09
8.6,8.8,4.59,6.89,16307027.23
8.8,9,4.59,6.89,13157211.77
9,9.2,4.59,6.89,0
9.2,9.4,4.59,6.89,0
9.4,9.6,4.59,6.89,0
9.6,9.8,4.59,6.89,0
9.8,10,4.59,6.89,0
2,2.2,6.89,9.21,4.92
2.2,2.4,6.89,9.21,38.7
2.4,2.6,6.89,9.21,179.06
2.6,2.8,6.89,9.21,499.78
2.8,3,6.89,9.21,1261.84
3,3.2,6.89,9.21,3132.42
3.2,3.4,6.89,9.21,7931.24
3.4,3.6,6.89,9.21,16750.79
3.6,3.8,6.89,9.21,31430.92
3.8,4,6.89,9.21,61020.79
4,4.2,6.89,9.21,120515.47
4.2,4.4,6.89,9.21,193339.02
4.4,4.6,6.89,9.21,343293.68
4.6,4.8,6.89,9.21,501964.6
4.8,5,6.89,9.21,806589.29
5,5.2,6.89,9.21,1184252.5
5.2,5.4,6.89,9.21,1556886.83
5.4,5.6,6.89,9.21,2152443.09
5.6,5.8,6.89,9.21,2827631.12
5.8,6,6.89,9.21,3625109.88
6,6.2,6.89,9.21,4712343.95
6.2,6.4,6.89,9.21,6254446.28
6.4,6.6,6.89,9.21,7099497.91
6.6,6.8,6.89,9.21,8746697.38
6.8,7,6.89,9.21,10280548.5
7,7.2,6.89,9.21,10607001.42
7.2,7.4,6.89,9.21,11821097.13
7.4,7.6,6.89,9.21,11211700.23
7.6,7.8,6.89,9.21,11695572.3
7.8,8,6.89,9.21,12140193.62
8,8.2,6.89,9.21,10221272.75
8.2,8.4,6.89,9.21,10658536.6
8.4,8.6,6.89,9.21,9194775.85
8.6,8.8,6.89,9.21,5608565.67
8.8,9,6.89,9.21,2828259.97
9,9.2,6.89,9.21,0
9.2,9.4,6.89,9.21,0
9.4,9.6,6.89,9.21,0
9.6,9.8,6.89,9.21,0
9.8,10,6.89,9.21,0
2,2.2,9.21,11.54,6.26
2.2,2.4,9.21,11.54,42.39
2.4,2.6,9.21,11.54,152.05
2.6,2.8,9.21,11.54,522.01
2.8,3,9.21,11.54,1300.02
3,3.2,9.21,11.54,3021.69
3.2,3.4,9.21,11.54,7417.36
3.4,3.6,9.21,11.54,16333.82
3.6,3.8,9.21,11.54,34690.37
3.8,4,9.21,11.54,62065.5
4,4.2,9.21,11.54,120413.51
4.2,4.4,9.21,11.54,193497.51
4.4,4.6,9.21,11.54,318711.13
4.6,4.8,9.21,11.54,483824.62
4.8,5,9.21,11.54,735562.07
5,5.2,9.21,11.54,1114555.51
5.2,5.4,9.21,11.54,1531461.63
5.4,5.6,9.21,11.54,2009691.03
5.6,5.8,9.21,11.54,2876976.92
5.8,6,9.21,11.54,3570182.02
6,6.2,9.21,11.54,4270289.84
6.2,6.4,9.21,11.54,5060077.89
6.4,6.6,9.21,11.54,6267314.87
6.6,6.8,9.21,11.54,7232693.05
6.8,7,9.21,11.54,7874251.91
7,7.2,9.21,11.54,8661123.34
7.2,7.4,9.21,11.54,8243500.37
7.4,7.6,9.21,11.54,9360915.66
7.6,7.8,9.21,11.54,8194851.66
7.8,8,9.21,11.54,7648462.36
8,8.2,9.21,11.54,6516566.94
8.2,8.4,9.21,11.54,4952427.31
8.4,8.6,9.21,11.54,3790510.94
8.6,8.8,9.21,11.54,2487928.9
8.8,9,9.21,11.54,1129815.17
9,9.2,9.21,11.54,0
9.2,9.4,9.21,11.54,0
9.4,9.6,9.21,11.54,0
9.6,9.8,9.21,11.54,0
9.8,10,9.21,11.54,0
2,2.2,11.54,13.89,6.91
2.2,2.4,11.54,13.89,41.2
2.4,2.6,11.54,13.89,161.55
2.6,2.8,11.54,13.89,470.71
2.8,3,11.54,13.89,1420.13
3,3.2,11.54,13.89,3356.57
3.2,3.4,11.54,13.89,7527.87
3.4,3.6,11.54,13.89,15575.51
3.6,3.8,11.54,13.89,31944.49
3.8,4,11.54,13.89,65955.82
4,4.2,11.54,13.89,114810.07
4.2,4.4,11.54,13.89,195638.71
4.4,4.6,11.54,13.89,307186.68
4.6,4.8,11.54,13.89,488067.85
4.8,5,11.54,13.89,733311.03
5,5.2,11.54,13.89,1102390.07
5.2,5.4,11.54,13.89,1479133.01
5.4,5.6,11.54,13.89,1952124.84
5.6,5.8,11.54,13.89,2535931.12
5.8,6,11.54,13.89,3242584.53
6,6.2,11.54,13.89,4072198.66
6.2,6.4,11.54,13.89,4760004.01
6.4,6.6,11.54,13.89,5510812.93
6.6,6.8,11.54,13.89,6051819.44
6.8,7,11.54,13.89,6668649.09
7,7.2,11.54,13.89,6579117.63
7.2,7.4,11.54,13.89,6101024.15
7.4,7.6,11.54,13.89,7231917.62
7.6,7.8,11.54,13.89,5054907.07
7.8,8,11.54,13.89,4333592.99
8,8.2,11.54,13.89,3393208.52
8.2,8.4,11.54,13.89,2991788.3
8.4,8.6,11.54,13.89,1182159.99
8.6,8.8,11.54,13.89,1090002.59
8.8,9,11.54,13.89,409438.93
9,9.2,11.54,13.89,0
9.2,9.4,11.54,13.89,0
9.4,9.6,11.54,13.89,0
9.6,9.8,11.54,13.89,0
9.8,10,11.54,13.89,0
2,2.2,13.89,16.26,5.81
2.2,2.4,13.89,16.26,39.51
2.4,2.6,13.89,16.26,170.69
2.6,2.8,13.89,16.26,550.93
2.8,3,13.89,16.26,1459.37
3,3.2,13.89,16.26,3212.75
3.2,3.4,13.89,16.26,7797.26
3.4,3.6,13.89,16.26,16658.58
3.6,3.8,13.89,16.26,31701.43
3.8,4,13.89,16.26,61980.91
4,4.2,13.89,16.26,114642.28
4.2,4.4,13.89,16.26,192265.71
4.4,4.6,13.89,16.26,300989.51
4.6,4.8,13.89,16.26,477010.45
4.8,5,13.89,16.26,718819.28
5,5.2,13.89,16.26,1028663.26
5.2,5.4,13.89,16.26,1358731.74
5.4,5.6,13.89,16.26,1881598.67
5.6,5.8,13.89,16.26,2497256.32
5.8,6,13.89,16.26,2932096.43
6,6.2,13.89,16.26,3628196.14
6.2,6.4,13.89,16.26,4422892.07
6.4,6.6,13.89,16.26,4681014.56
6.6,6.8,13.89,16.26,5050467.92
6.8,7,13.89,16.26,5836207.5
7,7.2,13.89,16.26,5337920.14
7.2,7.4,13.89,16.26,4944617.95
7.4,7.6,13.89,16.26,5016272.61
7.6,7.8,13.89,16.26,4103731.81
7.8,8,13.89,16.26,2735840.66
8,8.2,13.89,16.26,1882532.79
8.2,8.4,13.89,16.26,1269691.72
8.4,8.6,13.89,16.26,949360.88
8.6,8.8,13.89,16.26,388457.6
8.8,9,13.89,16.26,280331.95
9,9.2,13.89,16.26,0
9.2,9.4,13.89,16.26,0
9.4,9.6,13.89,16.26,0
9.6,9.8,13.89,16.26,0
9.8,10,13.89,16.26,0
2,2.2,16.26,18.66,10.14
2.2,2.4,16.26,18.66,46.46
2.4,2.6,16.26,18.66,176.35
2.6,2.8,16.26,18.66,519.98
2.8,3,16.26,18.66,1463.6
3,3.2,16.26,18.66,3372.76
3.2,3.4,16.26,18.66,8286.15
3.4,3.6,16.26,18.66,16794.46
3.6,3.8,16.26,18.66,32973.87
3.8,4,16.26,18.66,61598.41
4,4.2,16.26,18.66,110217.88
4.2,4.4,16.26,18.66,192591.65
4.4,4.6,16.26,18.66,305418.99
4.6,4.8,16.26,18.66,435120.62
4.8,5,16.26,18.66,687527.47
5,5.2,16.26,18.66,918881.97
5.2,5.4,16.26,18.66,1340737.78
5.4,5.6,16.26,18.66,1804226.16
5.6,5.8,16.26,18.66,2219998.88
5.8,6,16.26,18.66,2888344.49
6,6.2,16.26,18.66,3352646.6
6.2,6.4,16.26,18.66,3880151.19
6.4,6.6,16.26,18.66,3673048.89
6.6,6.8,16.26,18.66,4603124.45
6.8,7,16.26,18.66,4483947.67
7,7.2,16.26,18.66,3842634.68
7.2,7.4,16.26,18.66,3832041.65
7.4,7.6,16.26,18.66,2775745.58
7.6,7.8,16.26,18.66,2287114.73
7.8,8,16.26,18.66,1563116.81
8,8.2,16.26,18.66,1146675.94
8.2,8.4,16.26,18.66,638195.7
8.4,8.6,16.26,18.66,555040.49
8.6,8.8,16.26,18.66,205194.63
8.8,9,16.26,18.66,223545.23
9,9.2,16.26,18.66,0
9.2,9.4,16.26,18.66,0
9.4,9.6,16.26,18.66,0
9.6,9.8,16.26,18.66,0
9.8,10,16.26,18.66,0
2,2.2,18.66,21.1,6.4
2.2,2.4,18.66,21.1,56.86
2.4,2.6,18.66,21.1,189.41
2.6,2.8,18.66,21.1,521.56
2.8,3,18.66,21.1,1427.52
3,3.2,18.66,21.1,3411.56
3.2,3.4,18.66,21.1,7772.95
3.4,3.6,18.66,21.1,17242.97
